,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Setosa = 0,,Learning Rate,,0.1,,,,,,,,,ACCURACY after iterasi 5,,,,
,217,1,5.4,3.9,1.3,0.2,0,,0.2437377235,-0.5129394721,-0.4092641655,0.6914005024,0.4487475447,-3.133695509,0.04173854926,0,0.04173854926,0.001742106494,,0.003338786993,0.01802944976,0.01302126927,0.004340423091,0.0006677573986
,218,1,5.1,3.5,1.4,0.2,0,,0.2434038448,-0.5147424171,-0.4105662924,0.6909664601,0.448680769,-2.761675308,0.05943064937,0,0.05943064937,0.003532002085,,0.006644185815,0.03388534766,0.02325465035,0.009301860141,0.001328837163
,219,1,5.7,3.8,1.7,0.2,0,,0.2427394263,-0.5181309519,-0.4128917575,0.690036274,0.4485478853,-3.016824435,0.04667156275,0,0.04667156275,0.002178234769,,0.004153146298,0.0236729339,0.01578195593,0.007060348706,0.0008306292595
,220,1,5.1,3.8,1.5,0.2,0,,0.2423241116,-0.5204982453,-0.414469953,0.6893302392,0.4484648223,-2.863514438,0.05398692832,0,0.05398692832,0.00291458843,,0.005514477506,0.02812383528,0.02095501452,0.008271716259,0.001102895501
,221,1,5.4,3.4,1.7,0.2,0,,0.2417726639,-0.5233106288,-0.4165654545,0.6885030675,0.4483545328,-2.740301156,0.06063674725,0,0.06063674725,0.003676815116,,0.006907730015,0.03730174208,0.02348628205,0.01174314103,0.001381546003
,222,1,5.1,3.7,1.5,0.2,0,,0.2410818909,-0.527040803,-0.4189140827,0.6873287534,0.4482163782,-2.876171905,0.05334411936,0,0.05334411936,0.00284559507,,0.005387598614,0.02747675293,0.01993411487,0.008081397921,0.001077519723
,223,1,4.6,3.6,1,0.2,0,,0.240543131,-0.5297884783,-0.4209074942,0.6865206136,0.4481086262,-2.935608509,0.05042111798,0,0.05042111798,0.002542289138,,0.004828208156,0.02220975752,0.01738154936,0.004828208156,0.0009656416311
,224,1,5.1,3.3,1.7,0.2,0,,0.2400603102,-0.5320094541,-0.4226456491,0.6860377928,0.448012062,-2.612051887,0.06836679751,0,0.06836679751,0.004674019002,,0.008708942583,0.04441560717,0.02873951052,0.01480520239,0.001741788517
,225,1,4.8,3.4,1.9,0.2,0,,0.2391894159,-0.5364510148,-0.4255196002,0.6845572726,0.4478378832,-2.392315701,0.0837605427,0,0.0837605427,0.007015828513,,0.01285635782,0.06171051753,0.04371161659,0.02442707986,0.002571271564
,226,1,5,3,1.6,0.2,0,,0.2379037802,-0.5426220665,-0.4298907618,0.6821145646,0.447580756,-2.583979383,0.07017662415,0,0.07017662415,0.004924758577,,0.009158311291,0.04579155645,0.02747493387,0.01465329807,0.001831662258
,227,1,5,3.4,1.6,0.2,0,,0.236987949,-0.5472012222,-0.4326382552,0.6806492348,0.4473975898,-2.791469936,0.05778686883,0,0.05778686883,0.003339322209,,0.006292706469,0.03146353234,0.02139520199,0.01006833035,0.001258541294
,228,1,5.2,3.5,1.5,0.2,0,,0.2363586784,-0.5503475754,-0.4347777754,0.6796424018,0.4472717357,-3.038252978,0.04572734399,0,0.04572734399,0.002090989988,,0.003990749139,0.02075189552,0.01396762199,0.005986123709,0.0007981498278
,229,1,5.2,3.4,1.4,0.2,0,,0.2359596035,-0.552422765,-0.4361745376,0.6790437894,0.4471919207,-3.079532513,0.0439594583,0,0.0439594583,0.001932433974,,0.003694970446,0.01921384632,0.01256289952,0.005172958625,0.0007389940893
,230,1,4.7,3.2,1.6,0.2,0,,0.2355901064,-0.5543441496,-0.4374308276,0.6785264935,0.4471180213,-2.594540051,0.06949064109,0,0.06949064109,0.0048289492,,0.008986764848,0.04223779479,0.02875764751,0.01437882376,0.00179735297
,231,1,4.8,3.1,1.6,0.2,0,,0.2346914299,-0.5585679291,-0.4403065923,0.6770886112,0.446938286,-2.638655631,0.06669166561,0,0.06669166561,0.004447778262,,0.008302297044,0.03985102581,0.02573712084,0.01328367527,0.001660459409
,232,1,5.4,3.4,1.5,0.2,0,,0.2338612002,-0.5625530316,-0.4428803044,0.6757602436,0.44677224,-3.206723392,0.03891349211,0,0.03891349211,0.001514259868,,0.002910669457,0.01571761507,0.009896276155,0.004366004186,0.0005821338915
,233,1,5.2,4.1,1.5,0.2,0,,0.2335701333,-0.5641247932,-0.443869932,0.6753236432,0.4467140267,-3.417417242,0.0317555448,0,0.0317555448,0.001008414626,,0.00195278374,0.01015447545,0.008006413332,0.002929175609,0.0003905567479
,234,1,5.5,4.2,1.4,0.2,0,,0.2333748549,-0.5651402407,-0.4446705734,0.6750307257,0.446674971,-3.708134867,0.02393622637,0,0.02393622637,0.000572942933,,0.001118457682,0.006151517254,0.004697522266,0.001565840755,0.0002236915365
,235,1,4.9,3.1,1.5,0.2,0,,0.2332630091,-0.5657553924,-0.4451403256,0.6748741416,0.4466526018,-2.81723169,0.05640007976,0,0.05640007976,0.003180968997,,0.006003124184,0.0294153085,0.01860968497,0.009004686275,0.001200624837
,236,1,5,3.2,1.2,0.2,0,,0.2326626967,-0.5686969233,-0.4470012941,0.6739736729,0.4465325393,-3.143151145,0.04136199194,0,0.04136199194,0.001710814378,,0.003280103374,0.01640051687,0.0104963308,0.003936124049,0.0006560206749
,237,1,5.5,3.5,1.3,0.2,0,,0.2323346864,-0.570336975,-0.4480509272,0.6735800605,0.4464669373,-3.507749455,0.02909253777,0,0.02909253777,0.0008463757542,,0.001643505071,0.009039277891,0.005752267749,0.002136556592,0.0003287010142
,238,1,4.9,3.1,1.5,0.2,0,,0.2321703359,-0.5712409028,-0.4486261539,0.6733664049,0.4464340672,-2.858314744,0.05425310554,0,0.05425310554,0.002943399461,,0.005567421799,0.02728036681,0.01725900758,0.008351132698,0.00111348436
,239,1,4.4,3,1.3,0.2,0,,0.2316135937,-0.5739689394,-0.4503520547,0.6725312916,0.4463227187,-2.681350681,0.06408281996,0,0.06408281996,0.004106607814,,0.00768688961,0.03382231428,0.02306066883,0.009992956493,0.001537377922
,240,1,5.1,3.4,1.5,0.2,0,,0.2308449047,-0.5773511709,-0.4526581216,0.671531996,0.4461689809,-3.15615189,0.04084955978,0,0.04084955978,0.001668686534,,0.003201042847,0.01632531852,0.01088354568,0.004801564271,0.0006402085695
,241,1,5,3.5,1.3,0.2,0,,0.2305248005,-0.5789837027,-0.4537464761,0.6710518395,0.4461049601,-3.290917996,0.03588407298,0,0.03588407298,0.001287666694,,0.002482919936,0.01241459968,0.008690219775,0.003227795917,0.0004965839872
,242,1,4.5,2.3,1.3,0.2,0,,0.2302765085,-0.5802251627,-0.4546154981,0.6707290599,0.4460553017,-2.465193531,0.07833455122,0,0.07833455122,0.006136301915,,0.01131123492,0.05090055713,0.02601584031,0.01470460539,0.002262246983
,243,1,4.4,3.2,1.3,0.2,0,,0.229145385,-0.5853152184,-0.4572170822,0.6692585994,0.445829077,-2.850134244,0.05467437838,0,0.05467437838,0.002989287651,,0.005651700413,0.02486748182,0.01808544132,0.007347210538,0.001130340083
,244,1,5,3.5,1.6,0.2,0,,0.2285802149,-0.5878019666,-0.4590256263,0.6685238784,0.445716043,-3.158237896,0.04076790647,0,0.04076790647,0.001662022198,,0.003188530065,0.01594265033,0.01115985523,0.005101648104,0.0006377060131
,245,1,5.1,3.8,1.9,0.2,0,,0.2282613619,-0.5893962316,-0.4601416118,0.6680137135,0.4456522724,-3.167841034,0.04039401901,0,0.04039401901,0.001631676772,,0.003131533579,0.01597082125,0.0118998276,0.0059499138,0.0006263067158
,246,1,4.8,3,1.4,0.2,0,,0.2279482086,-0.5909933137,-0.4613315946,0.6674187222,0.4455896417,-2.969310342,0.04883174574,0,0.04883174574,0.002384539392,,0.004536196341,0.02177374243,0.01360858902,0.006350674877,0.0009072392681
,247,1,5.1,3.8,1.6,0.2,0,,0.2274945889,-0.593170688,-0.4626924535,0.6667836547,0.4454989178,-3.399953612,0.03229691447,0,0.03229691447,0.001043090684,,0.002018804148,0.01029590115,0.007671455761,0.003230086636,0.0004037608295
,248,1,4.6,3.2,1.4,0.2,0,,0.2272927085,-0.5942002781,-0.463459599,0.666460646,0.4454585417,-2.966962675,0.04894090387,0,0.04894090387,0.002395212071,,0.004555976455,0.0209574917,0.01457912466,0.006378367038,0.0009111952911
,249,1,5.3,3.7,1.5,0.2,0,,0.2268371109,-0.5962960273,-0.4649175115,0.6658228093,0.4453674222,-3.565918928,0.02749371974,0,0.02749371974,0.0007559046251,,0.00147024399,0.007792293149,0.005439902765,0.002205365986,0.0002940487981
,250,1,5,3.3,1.4,0.2,0,,0.2266900865,-0.5970752566,-0.4654615018,0.6656022727,0.4453380173,-3.273798367,0.03648107955,0,0.03648107955,0.001330869165,,0.002564635243,0.01282317622,0.008463296302,0.00359048934,0.0005129270486
,251,1,7,3.2,4.7,0.2,1,,0.226433623,-0.5983575742,-0.4663078314,0.6652432238,0.4452867246,-2.23855396,0.09634136003,0,-0.90365864,0.8165989376,,-0.1573445045,-1.101411531,-0.5035024144,-0.7395191711,-0.0314689009
,252,1,6.4,3.2,4.5,0.2,1,,0.2421680734,-0.4882164211,-0.41595759,0.7391951409,0.4484336147,-0.7974164523,0.3105784358,0,-0.6894215642,0.4753020931,,-0.2952371613,-1.889517832,-0.9447589161,-1.328567226,-0.05904743225
,253,1,6.9,3.1,4.9,0.2,1,,0.2716917895,-0.2992646378,-0.3214816984,0.8720518635,0.4543383579,1.574094326,0.8283665037,1,-0.1716334963,0.02945805705,,-0.04880413544,-0.3367485346,-0.1512928199,-0.2391402637,-0.009760827088
,254,1,5.5,2.3,4,0.2,1,,0.2765722031,-0.2655897844,-0.3063524164,0.8959658898,0.4553144406,1.786144279,0.856453903,1,-0.143546097,0.02060548198,,-0.03529529092,-0.1941241001,-0.08117916912,-0.1411811637,-0.007059058184
,255,1,6.5,2.8,4.6,0.2,1,,0.2801017322,-0.2461773744,-0.2982344995,0.9100840062,0.4560203464,2.122482698,0.8930692501,1,-0.1069307499,0.01143418527,,-0.02042303853,-0.1327497505,-0.05718450789,-0.09394597725,-0.004084607706
,256,1,5.7,2.8,4.5,0.2,1,,0.282144036,-0.2329023993,-0.2925160487,0.9194786039,0.4564288072,2.364494903,0.9140794847,1,-0.08592051534,0.007382334956,,-0.01349608186,-0.07692766662,-0.03778902922,-0.06073236839,-0.002699216373
,257,1,6.3,3.3,4.7,0.2,1,,0.2834936442,-0.2252096327,-0.2887371458,0.9255518408,0.4566987288,2.353273775,0.9131940931,1,-0.08680590693,0.007535265478,,-0.01376231985,-0.08670261505,-0.0454156555,-0.06468290329,-0.00275246397
,258,1,4.9,2.4,3.3,0.2,1,,0.2848698762,-0.2165393712,-0.2841955802,0.9320201311,0.4569739752,1.708818793,0.8466830134,1,-0.1533169866,0.02350609837,,-0.0398044284,-0.1950416992,-0.09553062816,-0.1313546137,-0.00796088568
,259,1,6.6,2.9,4.6,0.2,1,,0.288850319,-0.1970352012,-0.2746425174,0.9451555925,0.4577700638,2.631224428,0.9328442954,1,-0.06715570461,0.004509888661,,-0.008414047821,-0.05553271562,-0.02440073868,-0.03870461997,-0.001682809564
,260,1,5.2,2.7,3.9,0.2,1,,0.2896917238,-0.1914819297,-0.2722024435,0.9490260545,0.4579383448,2.351828373,0.9130794467,1,-0.08692055328,0.007555182583,,-0.01379696386,-0.0717442121,-0.03725180244,-0.05380815907,-0.002759392773
,261,1,5,2,3.5,0.2,1,,0.2910714202,-0.1843075085,-0.2684772633,0.9544068704,0.458214284,2.264646254,0.9059064253,1,-0.09409357473,0.008853600806,,-0.01604106771,-0.08020533857,-0.03208213543,-0.056143737,-0.003208213543
,262,1,5.9,3,4.2,0.2,1,,0.292675527,-0.1762869746,-0.2652690497,0.9600212441,0.4585351054,2.580571474,0.9296006774,1,-0.07039932261,0.004956064624,,-0.009214322064,-0.05436450018,-0.02764296619,-0.03870015267,-0.001842864413
,263,1,6,2.2,4,0.2,1,,0.2935969592,-0.1708505246,-0.2625047531,0.9638912593,0.4587193918,2.63829227,0.9332857139,1,-0.06671428614,0.004450795975,,-0.008307728597,-0.04984637158,-0.01827700291,-0.03323091439,-0.001661545719
,264,1,6.1,2.9,4.7,0.2,1,,0.294427732,-0.1658658874,-0.2606770528,0.9672143508,0.4588855464,3.164366923,0.9594711011,1,-0.04052889891,0.001642591647,,-0.003152038432,-0.01922743443,-0.009140911452,-0.01481458063,-0.0006304076864
,265,1,5.6,2.9,3.6,0.2,1,,0.2947429359,-0.163943144,-0.2597629617,0.9686958088,0.4589485872,2.20244337,0.9004687118,1,-0.09953128818,0.009906477328,,-0.01784094576,-0.09990929623,-0.05173874269,-0.06422740472,-0.003568189151
,266,1,6.7,3.1,4.4,0.2,1,,0.2965270305,-0.1539522144,-0.2545890874,0.9751185493,0.4593054061,2.858203721,0.9457411976,1,-0.05425880237,0.002944017634,,-0.005568557527,-0.03730933543,-0.01726252833,-0.02450165312,-0.001113711505
,267,1,5.6,3,4.5,0.2,1,,0.2970838862,-0.1502212808,-0.2528628346,0.9775687146,0.4594167772,3.188198781,0.9603877533,1,-0.03961224674,0.001569130092,,-0.003013946647,-0.01687810122,-0.00904183994,-0.01356275991,-0.0006027893294
,268,1,5.8,2.7,4.1,0.2,1,,0.2973852809,-0.1485334707,-0.2519586506,0.9789249906,0.4594770562,2.861090667,0.9458891501,1,-0.05411084987,0.002927984074,,-0.005539096734,-0.03212676106,-0.01495556118,-0.02271029661,-0.001107819347
,269,1,6.2,2.2,4.5,0.2,1,,0.2979391905,-0.1453207946,-0.2504630945,0.9811960203,0.4595878381,3.353231115,0.9662104836,1,-0.03378951636,0.001141731416,,-0.002206305727,-0.01367909551,-0.004853872599,-0.00992837577,-0.0004412611453
,270,1,5.6,2.5,3.9,0.2,1,,0.2981598211,-0.1439528851,-0.2499777072,0.9821888578,0.4596319642,2.789542335,0.9421080885,1,-0.05789191146,0.003351473413,,-0.006314900422,-0.03536344236,-0.01578725105,-0.02462811164,-0.001262980084
,271,1,5.9,3.2,4.8,0.2,1,,0.2987913112,-0.1404165408,-0.2483989821,0.984651669,0.4597582622,3.493736641,0.9705090314,1,-0.0294909686,0.0008697172288,,-0.001688136851,-0.009960007418,-0.005402037922,-0.008103056883,-0.0003376273701
,272,1,6.1,2.8,4,0.2,1,,0.2989601248,-0.1394205401,-0.2478587783,0.9854619747,0.459792025,2.788296555,0.9420401057,1,-0.0579598943,0.003359349348,,-0.006329283629,-0.03860863014,-0.01772199416,-0.02531713452,-0.001265856726
,273,1,6.3,2.5,4.9,0.2,1,,0.2995930532,-0.1355596771,-0.2460865789,0.9879936882,0.4599186106,3.763503435,0.9773238295,1,-0.0226761705,0.0005142087087,,-0.001005096849,-0.006332110146,-0.002512742122,-0.004924974558,-0.0002010193697
,274,1,6.1,2.8,4.7,0.2,1,,0.2996935629,-0.134926466,-0.2458353047,0.9884861856,0.4599387126,3.526176082,0.9714234518,1,-0.02857654825,0.0008166191097,,-0.001586565909,-0.009678052043,-0.004442384544,-0.007456859771,-0.0003173131817
,275,1,6.4,2.9,4.3,0.2,1,,0.2998522195,-0.1339586608,-0.2453910662,0.9892318716,0.4599704439,3.076573835,0.9559160293,1,-0.04408397066,0.001943396469,,-0.003715447672,-0.0237788651,-0.01077479825,-0.01597642499,-0.0007430895343
,276,1,6.6,3,4.4,0.2,1,,0.3002237643,-0.1315807743,-0.2443135864,0.9908295141,0.4600447529,3.150508707,0.9589287616,1,-0.04107123841,0.001686846624,,-0.003235131489,-0.02135186783,-0.009705394467,-0.01423457855,-0.0006470262978
,277,1,6.8,2.8,4.8,0.2,1,,0.3005472774,-0.1294455876,-0.243343047,0.9922529719,0.4601094555,3.593792907,0.9732418342,1,-0.02675816577,0.0007159994355,,-0.001393681208,-0.009477032213,-0.003902307382,-0.006689669798,-0.0002787362416
,278,1,6.7,3,5,0.2,1,,0.3006866455,-0.1284978843,-0.2429528162,0.9929219389,0.4601373291,3.767529532,0.9774128845,1,-0.02258711554,0.0005101777884,,-0.0009973086876,-0.006681968207,-0.002991926063,-0.004986543438,-0.0001994617375
,279,1,6,2.9,4.5,0.2,1,,0.3007863764,-0.1278296875,-0.2426536236,0.9934205933,0.4601572753,3.392536868,0.9674704781,1,-0.0325295219,0.001058169795,,-0.002047496075,-0.01228497645,-0.005937738619,-0.009213732339,-0.0004094992151
,280,1,5.7,2.6,3.5,0.2,1,,0.300991126,-0.1266011899,-0.2420598498,0.9943419665,0.4601982252,2.522245262,0.9256866561,1,-0.07431334393,0.005522473085,,-0.01022415929,-0.05827770794,-0.02658281415,-0.03578455751,-0.002044831857
,281,1,5.5,2.4,3.8,0.2,1,,0.3020135419,-0.1207734191,-0.2394015683,0.9979204222,0.4604027084,2.947374119,0.9501392351,1,-0.04986076485,0.002486095871,,-0.00472427446,-0.02598350953,-0.0113382587,-0.01795224295,-0.0009448548919
,282,1,5.5,2.4,3.7,0.2,1,,0.3024859694,-0.1181750681,-0.2382677425,0.9997156465,0.4604971939,2.871727844,0.9464310161,1,-0.05356898385,0.002869636031,,-0.00543182509,-0.02987503799,-0.01303638022,-0.02009775283,-0.001086365018
,283,1,5.8,2.7,3.9,0.2,1,,0.3030291519,-0.1151875643,-0.2369641044,1.001725422,0.4606058304,2.993988508,0.9523018076,1,-0.04769819237,0.002275117555,,-0.004333197121,-0.0251325433,-0.01169963223,-0.01689946877,-0.0008666394242
,284,1,6,2.7,5.1,0.2,1,,0.3034624716,-0.11267431,-0.2357941412,1.003415369,0.4606924943,4.20032931,0.9852307609,1,-0.01476923911,0.0002181304238,,-0.0004298176069,-0.002578905641,-0.001160507539,-0.002192069795,-0.00008596352138
,285,1,5.4,3,4.5,0.2,1,,0.3035054534,-0.1124164194,-0.2356780905,1.003634576,0.4607010907,3.597918326,0.9733490596,1,-0.02665094042,0.0007102726253,,-0.001382686384,-0.007466506472,-0.004148059151,-0.006222088727,-0.0002765372768
,286,1,6,3.4,4.5,0.2,1,,0.303643722,-0.1116697688,-0.2352632846,1.004256785,0.4607287444,3.445031221,0.9690826151,1,-0.03091738494,0.0009558846915,,-0.001852662473,-0.01111597484,-0.006299052409,-0.008336981129,-0.0003705324946
,287,1,6.7,3.1,4.7,0.2,1,,0.3038289882,-0.1105581713,-0.2346333793,1.005090483,0.4607657976,3.651804193,0.9747118059,1,-0.02528819411,0.0006394927613,,-0.001246642288,-0.008352503333,-0.003864591094,-0.005859218756,-0.0002493284577
,288,1,6.3,2.3,4.4,0.2,1,,0.3039536525,-0.109722921,-0.2342469202,1.005676405,0.4607907305,3.59106566,0.9731707191,1,-0.02682928093,0.0007198103153,,-0.001400996644,-0.008826278859,-0.003222292282,-0.006164385235,-0.0002801993288
,289,1,5.6,3,4.1,0.2,1,,0.3040937521,-0.1088402931,-0.233924691,1.006292843,0.4608187504,3.210778445,0.9612378805,1,-0.03876211949,0.001502501908,,-0.002888523498,-0.01617573159,-0.008665570495,-0.01184294634,-0.0005777046997
,290,1,5.5,2.5,4,0.2,1,,0.3043826045,-0.1072227199,-0.2330581339,1.007477138,0.4608765209,3.254096165,0.9628200239,1,-0.03717997605,0.001382350619,,-0.002661909713,-0.01464050342,-0.006654774282,-0.01064763885,-0.0005323819425
,291,1,5.5,2.6,4.4,0.2,1,,0.3046487955,-0.1057586696,-0.2323926565,1.008541902,0.4609297591,3.648525525,0.9746308651,1,-0.02536913493,0.0006435930069,,-0.001254531218,-0.006899921699,-0.003261781167,-0.005519937359,-0.0002509062436
,292,1,6.1,3,4.6,0.2,1,,0.3047742486,-0.1050686774,-0.2320664784,1.009093895,0.4609548497,3.70167877,0.9759124735,1,-0.0240875265,0.0005802089329,,-0.00113246627,-0.006908044245,-0.003397398809,-0.005209344841,-0.0002264932539
,293,1,5.8,2.6,4,0.2,1,,0.3048874952,-0.104377873,-0.2317267385,1.00961483,0.460977499,3.227661131,0.9618620478,1,-0.03813795224,0.001454503401,,-0.002798063239,-0.01622876679,-0.007274964422,-0.01119225296,-0.0005596126478
,294,1,5,2.3,3.3,0.2,1,,0.3051673015,-0.1027549963,-0.2309992421,1.010734055,0.4610334603,2.687723137,0.9362983158,1,-0.06370168421,0.004057904571,,-0.007598818432,-0.03799409216,-0.01747728239,-0.02507610082,-0.001519763686
,295,1,5.6,2.7,4.2,0.2,1,,0.3059271834,-0.09895558708,-0.2292515138,1.013241665,0.4611854367,3.480648889,0.970132128,1,-0.02986787199,0.000892089777,,-0.001730889907,-0.009692983482,-0.00467340275,-0.007269737611,-0.0003461779815
,296,1,5.7,3,4.2,0.2,1,,0.3061002724,-0.09798628873,-0.2287841735,1.013968639,0.4612200545,3.4121382,0.968081738,1,-0.03191826203,0.001018775451,,-0.001972515818,-0.01124334016,-0.005917547455,-0.008284566437,-0.0003945031637
,297,1,5.7,2.9,4.2,0.2,1,,0.3062975239,-0.09686195472,-0.2281924188,1.014797096,0.4612595048,3.44682607,0.9691363462,1,-0.03086365383,0.0009525651278,,-0.001846330975,-0.01052408656,-0.005354359827,-0.007754590095,-0.000369266195
,298,1,6.2,2.9,4.3,0.2,1,,0.306482157,-0.09580954606,-0.2276569828,1.015572555,0.4612964314,3.511478992,0.9710126225,1,-0.02898737746,0.0008402680523,,-0.00163182177,-0.01011729498,-0.004732283134,-0.007016833612,-0.000326364354
,299,1,5.1,2.5,3,0.2,1,,0.3066453392,-0.09479781656,-0.2271837545,1.016274238,0.4613290678,2.396305616,0.9165451541,1,-0.08345484592,0.006964711307,,-0.0127669448,-0.06511141846,-0.03191736199,-0.03830083439,-0.002553388959
,300,1,5.7,2.8,4.1,0.2,1,,0.3079220337,-0.08828667472,-0.2239920183,1.020104321,0.4615844067,3.452254936,0.9692983165,1,-0.03070168347,0.0009425933676,,-0.001827308329,-0.01041565747,-0.005116463321,-0.007491964148,-0.0003654616658
Iterasi 4,301,1,5.1,3.5,1.4,0.2,0,,0.3081047645,-0.08724510897,-0.223480372,1.020853518,0.4616209529,0.6024925224,0.6462263488,1,0.6462263488,0.4176084939,,0.2954777633,1.506936593,1.034172172,0.4136688686,0.05909555266
,302,1,4.9,3,1.4,0.2,0,,0.2785569882,-0.2379387683,-0.3268975891,0.9794866309,0.4557113976,-0.4056121808,0.3999647031,0,0.3999647031,0.1599717637,,0.1919774095,0.9406893064,0.5759322284,0.2687683733,0.03839548189
,303,1,4.7,3.2,1.3,0.2,0,,0.2593592473,-0.3320076989,-0.384490812,0.9526097936,0.4518718495,-1.202680434,0.2309987254,0,0.2309987254,0.05336041113,,0.08206844835,0.3857217072,0.2626190347,0.1066889829,0.01641368967
,304,1,4.6,3.1,1.5,0.2,0,,0.2511524024,-0.3705798696,-0.4107527154,0.9419408953,0.4502304805,-1.223890977,0.2272524359,0,0.2272524359,0.05164366963,,0.07981503982,0.3671491832,0.2474266234,0.1197225597,0.01596300796
,305,1,5,3.6,1.4,0.2,0,,0.2431708984,-0.4072947879,-0.4354953778,0.9299686394,0.4486341797,-1.96940347,0.1224529744,0,0.1224529744,0.01499473095,,0.02631716308,0.1315858154,0.0947417871,0.03684402832,0.005263432617
,306,1,5.4,3.9,1.7,0.2,0,,0.2405391821,-0.4204533695,-0.4449695565,0.9262842365,0.4481078364,-2.100985514,0.1090010713,0,0.1090010713,0.01188123356,,0.02117233274,0.1143305968,0.08257209767,0.03599296565,0.004234466547
,307,1,4.6,3.4,1.4,0.2,0,,0.2384219489,-0.4318864292,-0.4532267663,0.92268494,0.4476843898,-1.907930837,0.1292134904,0,0.1292134904,0.0166961261,,0.02907752274,0.1337566046,0.09886357731,0.04070853183,0.005815504547
,308,1,5,3.4,1.5,0.2,0,,0.2355141966,-0.4452620896,-0.463113124,0.9186140868,0.4471028393,-2.098039175,0.1092875491,0,0.1092875491,0.01194376839,,0.02127692644,0.1063846322,0.07234154989,0.03191538966,0.004255385288
,309,1,4.4,2.9,1.4,0.2,0,,0.2333865039,-0.4559005528,-0.470347279,0.9154225478,0.4466773008,-1.76565601,0.1460833787,0,0.1460833787,0.02134035352,,0.03644576516,0.1603613667,0.1056927189,0.05102407122,0.007289153031
,310,1,4.9,3.1,1.5,0.2,0,,0.2297419274,-0.4719366895,-0.4809165509,0.9103201407,0.4459483855,-2.118919271,0.1072715219,0,0.1072715219,0.01150717941,,0.02054557352,0.1006733103,0.06369127792,0.03081836029,0.004109114705
,311,1,5.4,3.7,1.5,0.2,0,,0.2276873701,-0.4820040205,-0.4872856787,0.9072383047,0.445537474,-2.7281264,0.06133394127,0,0.06133394127,0.003761852352,,0.007062246241,0.0381361297,0.02613031109,0.01059336936,0.001412449248
,312,1,4.8,3.4,1.6,0.2,0,,0.2269811454,-0.4858176335,-0.4898987098,0.9061789677,0.4453962291,-2.231633514,0.09694553735,0,0.09694553735,0.009398437212,,0.01697460133,0.0814780864,0.05771364453,0.02715936213,0.003394920266
,313,1,4.8,3,1.4,0.2,0,,0.2252836853,-0.4939654421,-0.4956700742,0.9034630315,0.4450567371,-2.278901068,0.09288550527,0,0.09288550527,0.008627717089,,0.01565265446,0.07513274139,0.04695796337,0.02191371624,0.003130530891
,314,1,4.3,3,1.1,0.2,0,,0.2237184199,-0.5014787163,-0.5003658706,0.9012716599,0.444743684,-2.353390109,0.08679668547,0,0.08679668547,0.007533664608,,0.01375953498,0.05916600042,0.04127860494,0.01513548848,0.002751906996
,315,1,5.8,4,1.2,0.2,0,,0.2223424664,-0.5073953163,-0.5044937311,0.899758111,0.4444684933,-3.569921861,0.02738689226,0,0.02738689226,0.0007500418677,,0.001459001104,0.008462206401,0.005836004415,0.001750801324,0.0002918002207
,316,1,5.7,4.4,1.5,0.2,0,,0.2221965663,-0.508241537,-0.5050773315,0.8995830309,0.4444393133,-3.458858044,0.03050578872,0,0.03050578872,0.0009306031456,,0.001804428725,0.01028524373,0.007939486392,0.002706643088,0.0003608857451
,317,1,5.4,3.9,1.3,0.2,0,,0.2220161234,-0.5092700613,-0.5058712801,0.8993123666,0.4444032247,-3.242953479,0.03758092131,0,0.03758092131,0.001412325647,,0.002718498295,0.01467989079,0.01060214335,0.003534047784,0.000543699659
,318,1,5.1,3.5,1.4,0.2,0,,0.2217442736,-0.5107380504,-0.5069314945,0.8989589618,0.4443488547,-2.809867697,0.05679326759,0,0.05679326759,0.003225475243,,0.006084579929,0.03103135764,0.02129602975,0.008518411901,0.001216915986
,319,1,5.7,3.8,1.7,0.2,0,,0.2211358156,-0.5138411862,-0.5090610975,0.8981071206,0.4442271631,-3.026563578,0.04624014399,0,0.04624014399,0.002138150916,,0.004078565019,0.02324782061,0.01549854707,0.006933560533,0.0008157130038
,320,1,5.1,3.8,1.5,0.2,0,,0.2207279591,-0.5161659682,-0.5106109522,0.8974137646,0.4441455918,-2.917090332,0.05131516436,0,0.05131516436,0.002633246093,,0.004996241274,0.0254808305,0.01898571684,0.007494361911,0.0009992482547
,321,1,5.4,3.4,1.7,0.2,0,,0.2202283349,-0.5187140513,-0.5125095238,0.8966643284,0.444045667,-2.710221431,0.06237290026,0,0.06237290026,0.003890378686,,0.007295448969,0.03939542443,0.0248045265,0.01240226325,0.001459089794
,322,1,5.1,3.7,1.5,0.2,0,,0.21949879,-0.5226535937,-0.5149899765,0.8954241021,0.443899758,-2.919581346,0.05119403245,0,0.05119403245,0.002620828958,,0.004973316311,0.02536391319,0.01840127035,0.007459974466,0.0009946632622
,323,1,4.6,3.6,1,0.2,0,,0.2190014584,-0.525189985,-0.5168301035,0.8946781046,0.4438002917,-3.074022683,0.0441916028,0,0.0441916028,0.001952897758,,0.003733192151,0.0171726839,0.01343949175,0.003733192151,0.0007466384303
,324,1,5.1,3.3,1.7,0.2,0,,0.2186281392,-0.5269072534,-0.5181740527,0.8943047854,0.4437256278,-2.569509967,0.07112667265,0,0.07112667265,0.005059003562,,0.009398346944,0.04793156941,0.03101454492,0.0159771898,0.001879669389
